
12086;"4e6989087812a496b919d452a1565c30";"50654434";Раисинский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12087;"4710ed3e8ae4228ae87bbf98cdfa0e1b";"50654437";Пешковский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12088;"4427a85f5dd42f230fa7218c5f66e823";"50654440";Убинский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12089;"2c58004fffa8ffc8c764b3fa4736a4e4";"50654443";Черномысинский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12090;f6384533828f8166d071d7f12e39d9ed;"50655000";Усть-Таркский муниципальный район;1;2015-01-28;2021-11-03;Новосибирская область;Муниципальный район
12091;d9c5091613645133e6b2a9a85f832e2a;"50655402";Дубровинский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12092;d0679ee1df22c2492940a774f0bd4b0b;"50655404";Еланский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12093;"25961dbc621dff761a59da7d0aca17a7";"50655407";Камышевский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12094;"148cd4726b6f1135b827167ce191c82d";"50655410";Козинский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12095;cf541f6a81fdbe79ebdc9e455013a859;"50655413";Кушаговский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12096;"604b8d91c09c97f7e1b189bfdc2a3aad";"50655416";Новоникольский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12097;"2ab6c823541b838f7cfdf1b97a105a9f";"50655419";Новосилишинский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12098;"642df0cc5917a5bb32d63f5b0b3fdc36";"50655422";Побединский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12099;"0875b7facc3ae4401fe7c1b3572e6071";"50655424";Угуйский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12100;"999e5179f0e00522dd231a610620b24d";"50655425";Усть-Таркский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12101;"8cdeb4630dfc1744b72edbf13948ecbb";"50655427";Щербаковский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12102;"83d28feab8d2cb98b08ea4b711d74f68";"50655428";Яркуль-Матюшкинский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12103;"0b378d5988a1acc50e2ac62285f91d74";"50655431";Яркульский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12104;b105e683470f780243b5e6cbfc1af1db;"50656000";Чановский муниципальный район;1;2015-01-28;2021-11-03;Новосибирская область;Муниципальный район
12105;a03a23bafea9d772004e3b30ba1c6602;"50656151";рабочий поселок Чаны;2;2015-01-28;2021-11-03;Новосибирская область;Городское поселение
12106;"14ec391ca40256764b1ca4a45291de6f";"50656402";Блюдчанский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12107;b2468b6552f1651a7e0d9c7f7cb94c48;"50656404";Землянозаимский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12108;"1d39c5d3f99ebf5fca006cdaf708b66c";"50656407";Красносельский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12109;"7a2108284f4578283168064cb8f5a21a";"50656410";Матвеевский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12110;ba357b443254b188a7f13b0c66f7afa3;"50656412";Новопреображенский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12111;"8151e4338776b19d281335be10335f48";"50656413";Озеро-Карачинский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12112;a5765c7f47d5492e8ea339c14bb6060f;"50656416";Отреченский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12113;b93cfa51131c2f96530bf345ee953d0b;"50656419";Погорельский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12114;a6c39c820081dd442cedc35851851de9;"50656422";Покровский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12115;"0bbdc9ea0022854291af07d62d521527";"50656425";Тебисский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12116;"341a4a0207c5bdf3140baba8888a3f69";"50656428";Старокарачинский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12117;"6204155091c38903f0b934fe49306776";"50656431";Таганский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12118;"47ddee011ddff4d2d6f7e9f0bcb66ae4";"50656434";Щегловский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12119;"209fd53d0bca55bbf3574428e1f3234a";"50657000";Черепановский муниципальный район;1;2015-01-28;2021-11-03;Новосибирская область;Муниципальный район
12120;c027eb5c471d4eda54cd43351ab05298;"50657101";город Черепаново;2;2015-01-28;2021-11-03;Новосибирская область;Городское поселение
12121;a17adcdd9d562ceec4ea4da7046f61d5;"50657154";рабочий поселок Дорогино;2;2015-01-28;2021-11-03;Новосибирская область;Городское поселение
12122;c51f3e33b74f0eddedb514355e2078be;"50657163";рабочий поселок Посевная;2;2015-01-28;2021-11-03;Новосибирская область;Городское поселение
12123;"3378918f0ca9feb71374bf312d3bf587";"50657402";Безменовский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12124;e7655259947ac39bee4f4912f64a1323;"50657404";Бочкаревский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12125;"75fc1b5d5135c05fddd75c1555aea3e5";"50657407";Верх-Мильтюшинский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12126;a235e14fb44759a16df56f42e7adc55b;"50657409";Искровский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12127;"1f3cd5c2ff75fff3baedb3853cab1542";"50657410";Карасевский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12128;ec415eb720b4e22f808c531ce0e0cd07;"50657413";Майский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12129;beef1d82cb237c760bc1355dbeac6ec4;"50657416";Медведский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12130;e508d6455046a664a02cadf5e0e75444;"50657419";Огнево-Заимковский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12131;a438cc5ec6870abf85315a32d73c3ec8;"50657422";Пятилетский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12132;aee11c441c0c8bd8d041ecb79ce2e369;"50657425";Татарский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12133;"1d0e65a6bf005656eff4bb734e36095d";"50657428";Шурыгинский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12134;d14aee369ec408284d18706ecd950815;"50658000";Чистоозерный муниципальный район;1;2015-01-28;2021-11-03;Новосибирская область;Муниципальный район
12135;f7b6437cf4bce8d3dca13a86276d6d87;"50658151";рабочий поселок Чистоозерное;2;2015-01-28;2021-11-03;Новосибирская область;Городское поселение
12136;"9efa29311f106e01d8c9e1efa9a5e4e0";"50658402";Барабо-Юдинский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12137;c9c989f0ce3e4353482ba5eab31b54b0;"50658403";Варваровский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12138;"2eb38c47a9f170dc224bd372d403eb34";"50658404";Елизаветинский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12139;ea73038fb130a7acf48f268b28e22c8a;"50658407";Журавский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12140;"52112d1beff27182094d8ae2620aa8d0";"50658408";Ишимский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12141;ac74af0e887680e885752eaf60cb765a;"50658410";Новокрасненский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12142;"8b971c10d810dc2d977e7c2f3149ff5b";"50658411";Новокулындинский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12143;"4ff7be57138a6d9d1b9ef9cabd5eb3c8";"50658413";Новопесчанский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12144;"4adb5938d8462b219bff453827975b33";"50658416";Ольгинский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12145;e59c253e1bd291b1061c03ee385c89ab;"50658419";Павловский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12146;"62dad605c6ec19f4a90448fbb79e532d";"50658422";Польяновский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12147;"1a7661975de3db35b90b742c36303221";"50658423";Прибрежный сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12148;"6afeb6292b1b53c1a5c06d04835b6578";"50658425";Романовский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12149;"34780686314c47b4554fd8952d50700c";"50658428";Табулгинский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12150;d125912f461d3455e9faf799223f6d41;"50658431";Троицкий сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12151;"6e1906fd0cd65400413a034ba42936a0";"50658434";Шипицынский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12152;"1b5d6e263e64d5d7b05c37607042e9af";"50659000";Чулымский муниципальный район;1;2015-01-28;2021-11-03;Новосибирская область;Муниципальный район
12153;"6cec40d9f14ccf05af9d76ff696e184d";"50659101";город Чулым;2;2015-01-28;2021-11-03;Новосибирская область;Городское поселение
12154;fe6f10be5b7ee4a1554ecc79e0d80949;"50659402";Базовский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12155;"10a39ec6f615a6e5fc8c3605bd4605a3";"50659404";Большеникольский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12156;"63c79240ca66ff560b61f7d1f09ac633";"50659407";Воздвиженский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12157;"088562713d9b3385f1ef38942dbed905";"50659410";Иткульский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12158;"7b7c1870321184230830062b94bf2ee9";"50659413";Кабинетный сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12159;d47f0976c66f63fc5cdc9c58ccbc8b1f;"50659416";Каякский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12160;"4fe7114e4181cf61f7a3086b50656f88";"50659419";Кокошинский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12161;ba3ee234b7ce62135934d3eda34bf6ba;"50659422";Куликовский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12162;"75367bba489835cf89d562d8d839a672";"50659424";Осиновский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12163;a911299982e10ff4a4c8efc117179e1c;"50659425";Пеньковский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12164;b5657f9e7b935df39b307d99f0d783a2;"50659428";Серебрянский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12165;"284b21903de2744f3212982301c3e31a";"50659431";Ужанихинский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12166;adc39f5b3cda57a01d90703308f11fce;"50659434";Чикманский сельсовет;2;2015-01-28;2021-11-03;Новосибирская область;Сельское поселение
12167;de73fc561f57c53cbaf8e8308eb1202b;"50701000";город Новосибирск;1;2015-01-28;2021-11-03;Новосибирская область;Городской округ
12168;b34688647e7abf7ae18a4f9d9a159b9b;"50708000";город Бердск;1;2015-01-28;2021-11-03;Новосибирская область;Городской округ
12169;bf9cc8633560b3d6545b3653b3fbdd14;"50712000";город Искитим;1;2015-01-28;2021-11-03;Новосибирская область;Городской округ
12170;"8159995e601a50e415df1528c16adde4";"50717000";город Обь;1;2015-01-28;2021-11-03;Новосибирская область;Городской округ
